"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L";"Category";"Restricted-Category";"Summary";"Language"
"0609608924";"To Be Someone";"Louise Voss";"2001";"Crown Publishers";"http://images.amazon.com/images/P/0609608924.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0609608924.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0609608924.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0812549007";"Darkangel";"Meredith Ann Pierce";"1984";"St Martins Press";"http://images.amazon.com/images/P/0812549007.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812549007.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812549007.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0553276387";"Will of the Wanderer (Will of the Wanderer)";"Margaret Weis";"1989";"Bantam";"http://images.amazon.com/images/P/0553276387.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553276387.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553276387.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"As the Great War of the Gods gets underway due to an upset in the
realm of the Gods, which has been stable since the beginning of time,
the fate of the people of the world is in jeopardy But can Khardan_";"en"
"0886771625";"Tailchaser's Song";"Tad Williams";"1986";"New Amer Library";"http://images.amazon.com/images/P/0886771625.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886771625.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886771625.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0440223547";"To Dream in the City of Sorrows (Babylon 5, Book 9)";"Kathryn M. Drennan";"1997";"Dell";"http://images.amazon.com/images/P/0440223547.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440223547.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440223547.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The stand-along plot of this novel brings a critical new piece to the
&quot;Babylon 5&quot; story line.";"en"
"0140186484";"Twenty Love Poems: And a Song of Despair (Twentieth Century Classics)";"Pablo Neruda";"1993";"Penguin Books";"http://images.amazon.com/images/P/0140186484.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140186484.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140186484.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"059041691X";"101 Dinosaur Jokes";"Phil Hirsch";"1988";"Scholastic";"http://images.amazon.com/images/P/059041691X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/059041691X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/059041691X.01.LZZZZZZZ.jpg";"['Dinosaurs']";"['Dinosaurs']";"A collection of jokes about dinosaurs includes jokes such as,
&quot;What&#39;s worse than a dinosaur in your bathtub? Two dinosaurs
in your bathtub&quot;";"en"
"0590457403";"Emergency Room (Point)";"Caroline B. Cooney";"1994";"Scholastic";"http://images.amazon.com/images/P/0590457403.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0590457403.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0590457403.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"Teenaged pre-medical students Diana and Seth volunteer to work in the
emergency room of a city hospital and become caught up in a maelstrom
of excitement, horror, hope, and despair.";"en"
"0448095041";"The Mystery at Lilac Inn (Nancy Drew Mystery Stories, No 4)";"Carolyn Keene";"1982";"Grosset & Dunlap";"http://images.amazon.com/images/P/0448095041.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0448095041.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0448095041.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"Read by Laura Linney approx. 3 hours 2 cassettes Nancy finds herself
in danger when she tries to solve the mystery of the old inn, believed
to be jinxed.";"en"
"044809505X";"The Secret of Shadow Ranch (Nancy Drew Mystery Stories, No 5)";"Carolyn Keene";"1965";"Grosset & Dunlap";"http://images.amazon.com/images/P/044809505X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/044809505X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/044809505X.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"0380728508";"The Kid Who Got Zapped Through Time (An Avon Camelot Book)";"Deborah Scott";"1998";"HarperTrophy";"http://images.amazon.com/images/P/0380728508.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380728508.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380728508.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"0312916450";"The Med";"David Poyer";"1993";"St. Martin's Press";"http://images.amazon.com/images/P/0312916450.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312916450.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312916450.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"0804106576";"You Can't Count a Billion Dollars and Other Little-Known Facts About Money";"Barbara Seuling";"1991";"Ivy Books";"http://images.amazon.com/images/P/0804106576.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0804106576.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0804106576.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"1886910529";"Myrtle of Willendorf";"Rebecca O'Connell";"2000";"Front Street";"http://images.amazon.com/images/P/1886910529.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1886910529.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1886910529.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"A bright and artistic young woman with a fondness for junk food
experiences a kooky modern-day coming of age by way of the Goddess
within.";"en"
"0140818030";"Wide Sargasso Sea (Penguin Student Editions)";"Jean Rhys";"2001";"Penguin Books Ltd";"http://images.amazon.com/images/P/0140818030.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140818030.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140818030.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"0061032042";"Rebecca's Tale";"Sally Beauman";"2002";"HarperTorch";"http://images.amazon.com/images/P/0061032042.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061032042.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061032042.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"In a continuation of Daphne du Maurier&#39;s classic Rebecca, Colonel
Julyan, his daughter Ellie, and Tom Gray, a young scholar with a
mysterious past, investigate the circumstances surrounding the death
of Rebecca de Winter, a task that ...";"en"
"156647101X";"McDougal's Honolulu mysteries: Case studies from the life of a Honolulu detective";"Glen Grant";"1995";"Mutual Pub";"http://images.amazon.com/images/P/156647101X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/156647101X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/156647101X.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"0684825414";"The MULCHING OF AMERICA: A Novel";"Harry Crews";"1996";"Touchstone";"http://images.amazon.com/images/P/0684825414.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0684825414.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0684825414.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Determined to win Soaps for Life&#39;s annual sales contest, Hickum
Looney is thrilled when he finds the perfect customer in a little old
lady, but he still has to contend with the Boss, who outsells his
salesmen every year.";"en"
"0385475462";"The Rainbow People of God: The Making of a Peaceful Revolution";"Desmond Tutu";"1994";"Doubleday Books";"http://images.amazon.com/images/P/0385475462.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0385475462.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0385475462.01.LZZZZZZZ.jpg";"['Religion']";"['Miscellaneous 7']";"Letters, sermons, and other documents written by the Archbishop of
Capetown--together with connecting narrative by journalist John Allen
--provide a firsthand history of his leadership of South Africa&#39;s
anti-apartheid movement";"en"
"0515126098";"Field of Thirteen";"Dick Francis";"1999";"Jove Books";"http://images.amazon.com/images/P/0515126098.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515126098.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515126098.01.LZZZZZZZ.jpg";"['Detective and mystery stories']";"['Detective and mystery stories']";"Collection of thirteen mystery stories about horse racing, with
settings ranging from a spring race meeting at Cheltenham, England, to
the Kentucky Derby at Churchill Downs.";"en"
"1888608501";"Missouri Gardener's Guide";"Michael Miller";"2001";"Cool Springs Press";"http://images.amazon.com/images/P/1888608501.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1888608501.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1888608501.01.LZZZZZZZ.jpg";"['Gardening']";"['Gardening']";"Explore the exciting world of gardening in Missouri with respected
horticulturist Mike Miller.";"en"
"0345387651";"The Cider House Rules";"John Irving";"1994";"Ballantine Books";"http://images.amazon.com/images/P/0345387651.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345387651.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345387651.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The practices of Dr. Wilbur Larch--obstetrician, orphanage director,
ether addict, and abortionist--are hindered, abetted, and continued,
in turn, by his favorite orphan, Homer Wells";"en"
"0345384563";"A History of God: The 4,000-Year Quest of Judaism, Christianity and Islam";"Karen Armstrong";"1994";"Ballantine Books";"http://images.amazon.com/images/P/0345384563.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345384563.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345384563.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0590440152";"The mitten : a Ukrainian folktale";"Jan Brett";"1990";"Scholastic Inc";"http://images.amazon.com/images/P/0590440152.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0590440152.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0590440152.01.LZZZZZZZ.jpg";"['JUVENILE FICTION']";"['Miscellaneous 10']";"Several animals sleep snugly in Nicki&#39;s lost mitten until the bear
sneezes.";"en"
"8476690495";"de Parte de La Princesa Muerta";"Kenize Mourad";"1993";"Muchnik Editores";"http://images.amazon.com/images/P/8476690495.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8476690495.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8476690495.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0553287893";"Rendezvous with Rama";"Arthur C. Clarke";"1990";"Bantam";"http://images.amazon.com/images/P/0553287893.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553287893.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553287893.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"During the twenty-second century, a space probe&#39;s investigation of
a mysterious, cylindrical asteroid brings man into contact with an
extra-galactic civilization";"en"
"0451628640";"Trouble the Water: 250 Years of African-American Poetry";"Jerry Washington Ward";"1997";"Signet Book";"http://images.amazon.com/images/P/0451628640.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451628640.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451628640.01.LZZZZZZZ.jpg";"['Poetry']";"['Poetry']";"An anthology of African-American poetry represents 250 years of the
black experience and includes works by such figures as Langston
Hughes, Alice Walker, Rita Dove, and Colleen McElroy. Original.";"en"
"1566891051";"Madame Deluxe (National Poetry Series)";"Tenaya Darlington";"2000";"Coffee House Press";"http://images.amazon.com/images/P/1566891051.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1566891051.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1566891051.01.LZZZZZZZ.jpg";"['Poetry']";"['Poetry']";"This electrifying debut screams and snickers, slinks to the couch and
growls, struts on stage and strips.";"en"
"0883964201";"42 Gifts I'd Like to Give to You: A Guidebook of Wonderful Thoughts to Carry Along on Your Journey Through Life (Self-Help)";"Douglas Pagels";"1995";"Blue Mountain Arts";"http://images.amazon.com/images/P/0883964201.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0883964201.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0883964201.01.LZZZZZZZ.jpg";"['Family & Relationships']";"['Family & Relationships']";"Whether this book turns up as bedside reading or relied on as a daily
reminder to keep smiling... these are the kind of thoughts that are
turned to, time and time again. Spend a few moments leafing through
the pages.";"en"
"0883964716";"The Joys and Challenges of Motherhood: A Collection of Poems (Blue Mountain Arts Collection (Paperback))";"Patricia Wayant";"1999";"Blue Mountain Arts";"http://images.amazon.com/images/P/0883964716.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0883964716.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0883964716.01.LZZZZZZZ.jpg";"['Family & Relationships']";"['Family & Relationships']";"Copies of this book have found their way into the homes and hearts of
women everywhere. As a gift or a personal keepsake, both new mothers
and mothers with children of all ages will treasure it for a
lifetime.&quot;";"en"
"1881273628";"The Five Love Languages: How to Express Heartfelt Commitment to Your Mate";"Gary D. Chapman";"1996";"Northfield Press";"http://images.amazon.com/images/P/1881273628.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1881273628.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1881273628.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0785266097";"Money Matters The Host Of The World's Most Popular Financial Radio Program Answers All Your Questions";"Larry Burkett";"2001";"Nelson Books";"http://images.amazon.com/images/P/0785266097.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0785266097.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0785266097.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"1883013852";"People Yearbook: Pop Culture Review";"People Magazine";"2000";"National Book Network";"http://images.amazon.com/images/P/1883013852.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1883013852.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1883013852.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"1883013860";"Entertainment Weekly Yearbook 2000";"Entertainment Weekly";"2000";"Time Inc Home Entertainment";"http://images.amazon.com/images/P/1883013860.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1883013860.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1883013860.01.LZZZZZZZ.jpg";"['Performing Arts']";"['Performing Arts']";"THE ENTERTAINERS Here are ENTERTAINMENT WEEKLY&#39;s 12 most
outstanding performers of 1999.";"en"
"0425067866";"The Man in the Brown Suit (Agatha Christie Mysteries Collection (Paperback))";"Agatha Christie";"1994";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425067866.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425067866.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425067866.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0812092007";"American Pit Bull and Staffordshire Terriers: Everything About Purchase, Care, Nutrition, Breeding, Behavior, and Training (A Complet)";"Joe Stahlkuppe";"1995";"Barrons Educational Series Inc";"http://images.amazon.com/images/P/0812092007.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812092007.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812092007.01.LZZZZZZZ.jpg";"['Pets']";"['Pets']";"Covers the history and care of the breeds, including selection,
feeding, socializing, training, behavior, health, and breeding";"en"
"1586602241";"Guide to Prayer";"Julia Quinn";"2002";"Humble Creek";"http://images.amazon.com/images/P/1586602241.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1586602241.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1586602241.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0736905324";"The Power of a Praying Husband";"Stormie Omartian";"2001";"Harvest House Publishers";"http://images.amazon.com/images/P/0736905324.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0736905324.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0736905324.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"0393047229";"On the Bus With Rosa Parks: Poems";"Rita Dove";"1999";"W W Norton & Co Inc";"http://images.amazon.com/images/P/0393047229.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0393047229.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0393047229.01.LZZZZZZZ.jpg";"['Poetry']";"['Poetry']";"A collection of poems expresses both the disappointments and
awakenings of everyday life, and the acts of subtle heroism that can
have resounding effects";"en"
"0061073628";"A Night Without Armor : Poems";"Jewel";"1999";"Perennial Currents";"http://images.amazon.com/images/P/0061073628.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061073628.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061073628.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"0688140475";"The Selected Poems of Nikki Giovanni: 1968-1995";"Nikki Giovanni";"1996";"William Morrow";"http://images.amazon.com/images/P/0688140475.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0688140475.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0688140475.01.LZZZZZZZ.jpg";"['Poetry']";"['Poetry']";"Finally, here is the first compilation of Nikki Giovanni&#39;s poetry.
It is the testimony of a life&#39;s work from one of the commanding
voices to grace America&#39;s political and poetic landscape at the
end of the twentieth century.";"en"
"0609808400";"Bum Rush the Page: A Def Poetry Jam";"Tony Medina";"2001";"Three Rivers Press (CA)";"http://images.amazon.com/images/P/0609808400.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0609808400.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0609808400.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"";""
"0743200330";"The Best American Poetry 2000 (Best American Poetry (Paper), 2000)";"David Lehman";"2000";"Scribner";"http://images.amazon.com/images/P/0743200330.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743200330.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743200330.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"1931402213";"Phantom Feast";"Diana Barron";"2001";"Barclay Books, LLC";"http://images.amazon.com/images/P/1931402213.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1931402213.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1931402213.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A haunted circus wagon, a murderous dwarf, a disappearing town under
siege.";"en"
"0966723724";"Simplicity, Poetry and Photography";"Kirby Record";"2002";"Banta & Pool Literary Properties, LLC";"http://images.amazon.com/images/P/0966723724.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0966723724.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0966723724.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"0875730701";"The Meat-Lover's Vegetarian Cookbook";"Steven Ferry";"1997";"Jain Publishing Company";"http://images.amazon.com/images/P/0875730701.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0875730701.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0875730701.01.LZZZZZZZ.jpg";"['Cooking']";"['Cooking']";"Where&#39;s the meat!? This book is a vegetarian cookbook containing
over 100 recipes cooked with meat substitutes, giving the flavor,
texture and appearance of meat foods.";"en"
"0972208607";"Why the Weight? Dare To Be Great!";"Jean Krueger";"2002";"Light Works Pub";"http://images.amazon.com/images/P/0972208607.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0972208607.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0972208607.01.LZZZZZZZ.jpg";"['Health & Fitness']";"['Health & Fitness']";"Jean Krueger is well-qualified to author this book. Her 60-pound
weight-loss achievement is a testament to the power of the human
spirit in the face of real adversity.";"en"
